Date,Open,High,Low,Close,Adj Close,Volume
2012-06-22,62.599998,63.459999,62.150002,63.389999,59.181351,39200
2012-06-25,63.169998,63.930000,62.849998,63.669998,59.442760,8300
2012-06-26,63.970001,64.000000,63.049999,63.599998,59.377399,4600
2012-06-27,63.630001,63.770000,63.369999,63.770000,59.536121,17200
2012-06-28,63.400002,64.000000,63.040001,63.980000,59.732182,9800
2012-06-29,64.489998,64.830002,63.529999,64.279999,60.012264,19600
2012-07-02,64.510002,65.000000,63.380001,64.989998,60.675114,11400
2012-07-03,65.000000,65.040001,64.699997,65.040001,60.721809,4600
2012-07-05,65.040001,65.110001,64.330002,64.989998,60.675114,6300
2012-07-06,64.500000,64.989998,64.389999,64.760002,60.460388,14800
2012-07-09,64.940002,65.419998,64.510002,65.059998,60.740479,12000
2012-07-10,65.089996,65.470001,64.199997,64.269997,60.002918,13400
2012-07-11,64.500000,66.760002,64.279999,66.059998,61.674068,17200
2012-07-12,65.279999,66.489998,65.010002,65.809998,61.440681,8100
2012-07-13,65.849998,66.900002,65.360001,66.470001,62.056877,15700
2012-07-16,66.529999,66.599998,65.540001,65.750000,61.384647,10400
2012-07-17,66.169998,66.919998,65.449997,66.680000,62.252918,10200
2012-07-18,67.550003,67.580002,66.550003,66.919998,62.476982,32400
2012-07-19,67.400002,67.660004,66.599998,66.989998,62.542343,11800
2012-07-20,66.970001,67.580002,65.449997,65.839996,61.468704,8800
2012-07-23,66.080002,67.190002,65.510002,66.680000,62.252918,10600
2012-07-24,67.139999,67.440002,65.419998,65.709999,61.347324,10200
2012-07-25,66.120003,66.889999,65.680000,66.059998,61.674068,8600
2012-07-26,66.550003,66.809998,65.190002,66.000000,61.618076,9200
2012-07-27,66.129997,67.089996,66.129997,67.040001,62.589024,9000
2012-07-30,67.190002,67.639999,65.489998,67.150002,62.691708,10900
2012-07-31,66.980003,67.930000,66.980003,67.169998,62.710381,9700
2012-08-01,67.919998,67.919998,65.980003,65.980003,61.829514,19000
2012-08-02,65.879997,66.269997,65.019997,65.309998,61.201672,8300
2012-08-03,66.190002,67.750000,65.559998,67.550003,63.300766,10400
2012-08-06,68.199997,68.360001,67.599998,67.860001,63.591248,11400
2012-08-07,68.250000,68.750000,67.580002,68.529999,64.219101,29900
2012-08-08,67.860001,68.320000,66.750000,67.160004,62.935299,11300
2012-08-09,67.019997,67.019997,66.209999,66.489998,62.307423,10500
2012-08-10,66.000000,67.169998,66.000000,66.279999,62.110653,5900
2012-08-13,66.489998,66.489998,65.000000,65.930000,61.782665,11800
2012-08-14,65.930000,66.400002,65.000000,66.019997,61.867001,6700
2012-08-15,66.129997,66.190002,65.089996,66.070000,61.913864,4200
2012-08-16,66.000000,66.790001,65.650002,66.760002,62.560440,24000
2012-08-17,66.559998,67.489998,66.559998,67.440002,63.197674,8600
2012-08-20,67.559998,67.680000,66.900002,67.599998,63.347610,10100
2012-08-21,67.559998,67.750000,66.050003,66.059998,61.904472,13100
2012-08-22,66.279999,66.599998,66.019997,66.260002,62.091904,9500
2012-08-23,66.010002,66.489998,65.650002,66.260002,62.091904,8200
2012-08-24,66.349998,66.889999,66.059998,66.879997,62.672905,4800
2012-08-27,66.860001,67.849998,66.080002,67.849998,63.581902,8700
2012-08-28,67.910004,68.410004,67.000000,68.410004,64.106674,12500
2012-08-29,68.300003,68.989998,68.010002,68.330002,64.031708,12300
2012-08-30,68.629997,68.849998,67.540001,67.889999,63.619362,6000
2012-08-31,68.279999,69.000000,68.180000,68.639999,64.322189,16900
2012-09-04,68.309998,68.580002,67.980003,68.099998,63.816151,13000
2012-09-05,68.370003,68.970001,68.349998,68.739998,64.415909,13700
2012-09-06,69.000000,69.150002,68.099998,68.730003,64.406548,19500
2012-09-07,68.849998,68.959999,68.269997,68.540001,64.228477,11400
2012-09-10,68.470001,68.949997,68.000000,68.120003,63.834892,14200
2012-09-11,68.120003,68.750000,67.919998,68.099998,63.816151,7200
2012-09-12,68.480003,68.480003,67.000000,67.330002,63.094597,9900
2012-09-13,67.209999,69.000000,67.209999,68.160004,63.872395,12100
2012-09-14,68.480003,68.620003,68.089996,68.320000,64.022331,13600
2012-09-17,68.779999,68.910004,67.540001,67.959999,63.684963,10000
2012-09-18,67.739998,67.750000,67.250000,67.410004,63.169582,12400
2012-09-19,66.610001,67.349998,66.019997,66.800003,62.597946,28000
2012-09-20,66.489998,67.180000,66.180000,66.669998,62.476097,15000
2012-09-21,67.430000,67.699997,66.970001,67.000000,62.785366,20300
2012-09-24,67.050003,67.519997,66.680000,66.769997,62.569824,20000
2012-09-25,67.330002,67.800003,66.129997,66.269997,62.101265,17300
2012-09-26,66.699997,68.099998,66.699997,67.800003,63.535027,10200
2012-09-27,67.620003,68.769997,67.089996,68.580002,64.265991,13600
2012-09-28,68.139999,68.570000,67.239998,68.099998,63.816151,14400
2012-10-01,68.360001,69.169998,68.099998,69.010002,64.668892,14600
2012-10-02,69.000000,69.190002,68.820000,69.000000,64.659554,11100
2012-10-03,69.199997,69.199997,68.070000,68.650002,64.331566,9900
2012-10-04,68.639999,69.080002,68.410004,69.080002,64.734512,8600
2012-10-05,69.290001,69.970001,69.080002,69.449997,65.081230,21600
2012-10-08,69.080002,69.940002,69.019997,69.449997,65.081230,5400
2012-10-09,69.440002,69.440002,68.000000,68.070000,63.788067,12400
2012-10-10,68.349998,68.860001,68.139999,68.660004,64.340958,7600
2012-10-11,68.830002,69.830002,68.650002,69.269997,64.912567,15300
2012-10-12,69.540001,69.720001,68.839996,69.010002,64.668892,4100
2012-10-15,69.269997,69.940002,69.150002,69.940002,65.540405,7300
2012-10-16,70.000000,70.239998,69.650002,70.000000,65.596657,7000
2012-10-17,70.300003,70.900002,69.760002,69.940002,65.540405,14300
2012-10-18,69.750000,70.930000,68.449997,70.269997,65.849663,16000
2012-10-19,69.820000,70.769997,68.000000,68.559998,64.247246,15500
2012-10-22,68.489998,69.959999,68.489998,68.720001,64.397148,13200
2012-10-23,68.440002,68.440002,67.510002,68.010002,63.731831,9300
2012-10-24,68.019997,69.309998,68.019997,68.720001,64.397148,3800
2012-10-25,69.269997,69.510002,68.559998,68.750000,64.425255,6500
2012-10-26,68.400002,68.949997,67.800003,68.349998,64.050423,16300
2012-10-31,68.570000,68.809998,68.230003,68.739998,64.652382,9000
2012-11-01,68.980003,70.000000,68.709999,69.639999,65.498856,22800
2012-11-02,70.000000,70.000000,68.330002,68.720001,64.633560,20800
2012-11-05,69.000000,69.910004,68.199997,68.379997,64.313774,12900
2012-11-06,68.739998,69.650002,68.389999,69.089996,64.981544,9000
2012-11-07,68.709999,68.790001,66.540001,66.540001,62.583199,16900
2012-11-08,66.820000,67.540001,64.000000,64.220001,60.401150,20700
2012-11-09,64.000000,64.849998,62.099998,63.630001,59.846230,15300
2012-11-12,64.040001,64.779999,63.950001,64.080002,60.269485,6500
2012-11-13,64.190002,64.400002,63.410000,64.230003,60.410561,13800
2012-11-14,64.150002,64.389999,63.299999,63.400002,59.629917,5900
2012-11-15,63.090000,63.200001,61.070000,62.369999,58.661167,13600
2012-11-16,61.810001,63.830002,61.759998,62.930000,59.187881,26000
2012-11-19,64.449997,65.589996,63.610001,64.980003,61.115948,21400
2012-11-20,65.000000,66.260002,64.260002,65.199997,61.322887,7400
2012-11-21,65.580002,65.580002,64.849998,65.500000,61.605038,3500
2012-11-23,65.709999,66.980003,65.709999,66.599998,62.639618,7600
2012-11-26,66.339996,67.910004,66.339996,67.690002,63.664776,11800
2012-11-27,67.809998,68.750000,66.500000,66.919998,62.940598,19300
2012-11-28,66.900002,67.910004,66.570000,67.250000,63.250969,11900
2012-11-29,67.580002,68.470001,67.000000,67.860001,63.824688,11000
2012-11-30,67.800003,69.000000,67.349998,68.639999,64.558327,23200
2012-12-03,69.000000,69.000000,67.250000,67.800003,63.768269,24400
2012-12-04,68.000000,68.779999,67.580002,68.629997,64.548927,5700
2012-12-05,68.750000,68.860001,68.379997,68.389999,64.323189,4200
2012-12-06,68.180000,68.989998,67.389999,68.300003,64.238571,4400
2012-12-07,68.550003,68.550003,66.650002,66.949997,62.968815,18000
2012-12-10,66.769997,67.000000,66.470001,66.989998,63.006439,10900
2012-12-11,67.180000,67.500000,66.699997,67.470001,63.457886,7400
2012-12-12,68.440002,68.470001,66.639999,66.870003,62.893574,20100
2012-12-13,66.440002,67.809998,66.129997,67.230003,63.232174,8700
2012-12-14,67.650002,67.650002,66.760002,67.120003,63.128704,4100
2012-12-17,66.949997,67.949997,66.750000,67.680000,63.655422,17000
2012-12-18,67.570000,67.940002,67.459999,67.750000,63.721249,3600
2012-12-19,67.580002,67.739998,66.690002,67.260002,63.260380,12600
2012-12-20,67.129997,68.489998,67.129997,68.489998,64.417229,8000
2012-12-21,67.980003,68.470001,66.139999,68.349998,64.285561,33100
2012-12-24,68.199997,68.199997,66.910004,68.029999,63.984596,2700
2012-12-26,68.400002,68.400002,65.500000,65.699997,61.793140,23700
2012-12-27,65.940002,66.760002,65.000000,66.459999,62.507961,5200
2012-12-28,66.279999,66.279999,65.019997,65.580002,61.680271,8500
2012-12-31,65.320000,66.500000,65.099998,66.500000,62.545586,17400
2013-01-02,68.500000,69.500000,67.680000,69.330002,65.207306,31400
2013-01-03,69.639999,69.639999,67.779999,68.620003,64.539513,7800
2013-01-04,68.989998,69.309998,68.290001,68.699997,64.614746,7800
2013-01-07,68.519997,68.980003,67.190002,67.519997,63.504917,7500
2013-01-08,67.669998,67.669998,66.500000,66.500000,62.545586,10800
2013-01-09,66.669998,67.239998,66.500000,66.820000,62.846546,10300
2013-01-10,66.989998,67.250000,66.000000,66.680000,62.714874,13500
2013-01-11,66.830002,67.000000,66.309998,66.459999,62.507961,3100
2013-01-14,66.519997,66.519997,66.010002,66.089996,62.159966,6400
2013-01-15,65.839996,67.000000,65.550003,66.150002,62.216385,6600
2013-01-16,66.000000,66.430000,65.699997,65.980003,62.056496,14900
2013-01-17,65.879997,66.500000,65.750000,66.470001,62.517376,8900
2013-01-18,66.190002,66.300003,65.949997,65.959999,62.037701,9700
2013-01-22,65.949997,66.290001,65.279999,65.599998,61.699089,22900
2013-01-23,65.830002,65.830002,64.680000,64.970001,61.106560,28400
2013-01-24,65.290001,66.029999,64.000000,64.500000,60.664513,18000
2013-01-25,64.900002,64.900002,64.059998,64.260002,60.438778,12900
2013-01-28,64.669998,65.570000,64.269997,65.449997,61.558006,14900
2013-01-29,65.269997,65.660004,65.150002,65.410004,61.520386,9000
2013-01-30,65.080002,65.129997,64.500000,64.510002,60.906696,20800
2013-01-31,64.510002,65.080002,64.500000,64.730003,61.114410,10600
2013-02-01,64.730003,65.169998,64.730003,64.989998,61.359879,11600
2013-02-04,64.650002,64.980003,63.799999,63.910000,60.340210,8900
2013-02-05,64.190002,64.809998,64.019997,64.290001,60.698978,6000
2013-02-06,64.389999,64.389999,63.959999,63.990002,60.415737,12200
2013-02-07,64.000000,64.080002,63.000000,63.209999,59.679306,11000
2013-02-08,63.480000,63.779999,63.230000,63.410000,59.868145,8700
2013-02-11,63.480000,63.580002,63.029999,63.040001,59.518818,8200
2013-02-12,63.049999,63.389999,63.000000,63.160000,59.632107,8200
2013-02-13,63.200001,63.779999,63.200001,63.650002,60.094742,6000
2013-02-14,63.500000,63.990002,63.070000,63.639999,60.085293,9500
2013-02-15,64.139999,65.699997,63.500000,64.129997,60.547928,57700
2013-02-19,63.570000,64.760002,62.580002,62.849998,59.339417,31000
2013-02-20,62.840000,63.590000,62.040001,62.889999,59.377178,28700
2013-02-21,63.040001,63.639999,62.860001,63.040001,59.518818,11500
2013-02-22,63.490002,64.180000,63.049999,64.169998,60.585690,17300
2013-02-25,64.440002,64.699997,63.919998,63.970001,60.396873,9900
2013-02-26,64.300003,64.699997,64.019997,64.290001,60.698978,36100
2013-02-27,64.389999,64.940002,64.260002,64.709999,61.095528,29100
2013-02-28,64.709999,65.610001,64.570000,65.430000,61.775303,16400
2013-03-01,65.000000,65.669998,64.599998,65.330002,61.680897,7400
2013-03-04,65.510002,66.250000,65.500000,65.970001,62.285168,12400
2013-03-05,66.239998,66.349998,64.110001,64.519997,60.916130,29800
2013-03-06,64.910004,64.910004,63.779999,64.180000,60.595135,18400
2013-03-07,65.000000,65.000000,62.000000,62.439999,58.952320,27100
2013-03-08,62.619999,62.990002,62.400002,62.599998,59.103390,14000
2013-03-11,63.970001,63.970001,62.090000,62.500000,59.008957,19000
2013-03-12,62.340000,62.730000,62.189999,62.380001,58.895672,10400
2013-03-13,62.610001,63.250000,62.610001,62.939999,59.424400,9700
2013-03-14,63.000000,63.000000,62.410000,62.759998,59.254436,12200
2013-03-15,62.750000,63.099998,62.610001,62.799999,59.292217,29200
2013-03-18,62.509998,63.060001,62.509998,62.720001,59.216694,6300
2013-03-19,62.680000,62.919998,61.980000,62.020000,58.555786,14900
2013-03-20,62.480000,62.560001,62.049999,62.560001,59.065617,11400
2013-03-21,62.299999,62.580002,60.700001,60.799999,57.403931,16300
2013-03-22,61.310001,61.560001,60.599998,60.740002,57.347286,13000
2013-03-25,60.779999,61.459999,60.400002,60.590000,57.205658,17200
2013-03-26,60.599998,60.750000,60.000000,60.500000,57.120689,17900
2013-03-27,60.000000,60.290001,59.869999,60.090000,56.733585,18200
2013-03-28,60.250000,60.509998,60.009998,60.320000,56.950737,20700
2013-04-01,60.500000,61.000000,60.009998,60.980000,57.573875,15100
2013-04-02,61.099998,61.700001,60.580002,61.290001,57.866558,14100
2013-04-03,61.669998,61.669998,60.610001,60.610001,57.224545,12000
2013-04-04,61.139999,61.689999,61.139999,61.680000,58.234772,8600
2013-04-05,61.299999,61.980000,61.259998,61.480000,58.045952,11500
2013-04-08,61.500000,61.840000,60.060001,60.540001,57.158451,22900
2013-04-09,60.830002,61.000000,60.009998,60.139999,56.780785,10100
2013-04-10,60.259998,60.740002,60.049999,60.509998,57.130131,12800
2013-04-11,60.619999,60.619999,60.110001,60.380001,57.007385,12300
2013-04-12,60.290001,60.490002,60.099998,60.349998,56.979050,16200
2013-04-15,59.799999,59.980000,58.000000,58.009998,54.769764,37700
2013-04-16,59.209999,60.730000,59.169998,60.560001,57.177341,49500
2013-04-17,60.549999,60.990002,59.540001,60.560001,57.177341,14700
2013-04-18,60.799999,60.980000,60.500000,60.549999,57.167900,11800
2013-04-19,60.400002,61.349998,60.400002,60.939999,57.536118,20700
2013-04-22,61.000000,61.000000,60.259998,60.759998,57.366154,9700
2013-04-23,61.040001,61.869999,60.849998,61.029999,57.621082,11600
2013-04-24,61.020000,61.830002,60.779999,60.779999,57.385048,18600
2013-04-25,60.750000,61.630001,60.740002,61.169998,57.753258,9300
2013-04-26,61.110001,61.470001,60.509998,60.939999,57.536118,11600
2013-04-29,61.240002,61.820000,61.060001,61.419998,57.989307,14700
2013-04-30,61.279999,61.869999,61.110001,61.500000,58.064831,12300
2013-05-01,61.240002,61.240002,59.750000,59.750000,56.642830,31800
2013-05-02,60.330002,60.740002,60.110001,60.410000,57.268509,12600
2013-05-03,61.099998,61.240002,60.580002,61.230000,58.045860,11100
2013-05-06,61.470001,61.500000,60.709999,61.110001,57.932114,10100
2013-05-07,61.299999,61.740002,61.020000,61.740002,58.529350,20000
2013-05-08,61.799999,61.799999,61.270000,61.650002,58.444027,12000
2013-05-09,61.680000,61.680000,61.000000,61.060001,57.884705,11100
2013-05-10,61.410000,61.500000,61.000000,61.049999,57.875229,18600
2013-05-13,61.139999,61.549999,61.099998,61.380001,58.188072,12300
2013-05-14,61.520000,61.520000,61.000000,61.200001,58.017429,14400
2013-05-15,61.209999,61.450001,61.009998,61.139999,57.960548,12100
2013-05-16,61.139999,61.500000,61.099998,61.110001,57.932114,11800
2013-05-17,61.400002,61.500000,61.080002,61.380001,58.188072,11900
2013-05-20,61.380001,61.590000,61.000000,61.080002,57.903667,11500
2013-05-21,61.230000,61.500000,61.110001,61.160000,57.979507,10200
2013-05-22,61.419998,61.500000,61.000000,61.020000,57.846783,19300
2013-05-23,61.000000,61.180000,60.400002,60.750000,57.590824,15000
2013-05-24,60.560001,61.169998,60.529999,61.040001,57.865761,7200
2013-05-28,60.759998,61.340000,60.759998,61.250000,58.064846,21700
2013-05-29,60.820000,61.130001,60.389999,60.419998,57.277981,18800
2013-05-30,60.450001,60.840000,60.000000,60.080002,56.955669,15700
2013-05-31,60.000000,60.389999,59.560001,59.790001,56.680744,42700
2013-06-03,59.790001,61.130001,59.540001,61.080002,57.903667,32700
2013-06-04,61.250000,61.480000,60.630001,61.070000,57.894196,68200
2013-06-05,61.209999,61.369999,60.669998,60.910000,57.742516,11300
2013-06-06,61.029999,61.299999,60.680000,61.270000,58.083794,32400
2013-06-07,61.330002,61.330002,60.689999,61.180000,57.998474,28900
2013-06-10,61.209999,61.490002,60.799999,61.490002,58.292358,21500
2013-06-11,61.250000,61.880001,61.250000,61.610001,58.406116,20100
2013-06-12,61.950001,62.189999,61.599998,61.770000,58.557781,14700
2013-06-13,61.849998,62.189999,61.639999,62.189999,58.955940,10700
2013-06-14,62.189999,62.189999,61.000000,61.009998,57.837299,13800
2013-06-17,61.150002,61.610001,61.119999,61.610001,58.406116,9700
2013-06-18,61.590000,61.590000,61.009998,61.200001,58.017429,14600
2013-06-19,61.200001,61.439999,60.209999,60.299999,57.164234,14300
2013-06-20,60.150002,60.799999,59.900002,60.130001,57.003075,26800
2013-06-21,60.450001,60.810001,59.720001,59.720001,56.614384,33500
2013-06-24,59.779999,60.950001,59.419998,60.380001,57.240067,21300
2013-06-25,60.820000,61.130001,60.310001,61.130001,57.951069,13000
2013-06-26,61.549999,62.200001,61.110001,61.840000,58.624149,17600
2013-06-27,62.200001,62.200001,61.750000,62.029999,58.804260,9300
2013-06-28,62.029999,62.029999,60.200001,61.150002,57.970028,41700
2013-07-01,61.299999,62.000000,60.840000,61.220001,58.036388,8600
2013-07-02,61.169998,61.689999,61.029999,61.610001,58.406116,7900
2013-07-03,61.759998,61.759998,61.000000,61.119999,57.941593,5600
2013-07-05,61.459999,61.639999,60.410000,61.540001,58.339745,16400
2013-07-08,61.619999,62.419998,61.560001,62.400002,59.155022,15400
2013-07-09,62.500000,62.500000,62.049999,62.380001,59.136059,9700
2013-07-10,62.490002,63.000000,62.340000,62.919998,59.647987,20700
2013-07-11,63.250000,63.400002,62.040001,63.270000,59.979782,14000
2013-07-12,63.200001,63.270000,62.520000,62.790001,59.524742,9400
2013-07-15,63.020000,63.480000,62.450001,63.360001,60.065098,12400
2013-07-16,63.209999,63.480000,62.380001,63.259998,59.970306,12200
2013-07-17,63.380001,64.000000,63.020000,63.990002,60.662334,18700
2013-07-18,64.000000,64.629997,63.610001,64.570000,61.212173,20600
2013-07-19,64.449997,64.930000,64.269997,64.860001,61.487099,13900
2013-07-22,64.510002,65.209999,64.360001,64.989998,61.610329,11200
2013-07-23,64.989998,65.070000,64.660004,64.870003,61.496582,13700
2013-07-24,64.779999,64.970001,64.199997,64.610001,61.250103,14900
2013-07-25,64.519997,65.389999,64.239998,65.389999,61.989532,16200
2013-07-26,65.260002,65.339996,64.699997,65.080002,61.695663,10000
2013-07-29,65.160004,65.349998,64.540001,64.639999,61.278534,8400
2013-07-30,64.709999,64.820000,64.410004,64.730003,61.363857,6000
2013-07-31,64.250000,64.709999,63.830002,63.860001,60.773823,15100
2013-08-01,64.089996,64.300003,63.750000,63.939999,60.849957,11700
2013-08-02,63.950001,64.449997,63.560001,63.950001,60.859470,17800
2013-08-05,63.900002,64.589996,63.849998,64.589996,61.468536,12100
2013-08-06,64.320000,64.500000,63.560001,64.260002,61.154495,21200
2013-08-07,63.990002,64.010002,62.209999,62.889999,59.850700,13200
2013-08-08,62.840000,63.169998,62.020000,62.310001,59.298733,9900
2013-08-09,62.150002,62.689999,61.770000,62.189999,59.184528,8700
2013-08-12,62.310001,64.550003,62.310001,64.459999,61.344818,20400
2013-08-13,64.389999,64.889999,64.199997,64.629997,61.506603,22100
2013-08-14,64.599998,64.599998,63.410000,64.089996,60.992695,21300
2013-08-15,63.669998,63.669998,62.700001,62.759998,59.726978,20600
2013-08-16,62.669998,63.799999,62.669998,63.480000,60.412193,24900
2013-08-19,63.410000,63.900002,63.049999,63.090000,60.041039,13400
2013-08-20,63.230000,64.480003,63.000000,64.309998,61.202068,9400
2013-08-21,64.260002,64.309998,63.000000,63.380001,60.317020,12400
2013-08-22,63.320000,64.199997,63.099998,63.660000,60.583492,14200
2013-08-23,63.660000,64.120003,63.400002,64.120003,61.021255,10200
2013-08-26,64.419998,64.489998,63.509998,64.010002,60.916576,14500
2013-08-27,63.349998,63.959999,62.259998,63.070000,60.022007,23500
2013-08-28,62.689999,64.099998,62.689999,63.750000,60.669136,18400
2013-08-29,63.220001,63.950001,63.220001,63.720001,60.640591,10600
2013-08-30,63.570000,63.840000,62.750000,62.840000,59.803112,16300
2013-09-03,63.459999,64.480003,63.150002,63.880001,60.792858,27000
2013-09-04,63.709999,64.000000,63.150002,63.970001,60.878510,10800
2013-09-05,63.820000,63.919998,63.509998,63.610001,60.535896,3900
2013-09-06,63.779999,63.860001,62.880001,63.410000,60.345573,8000
2013-09-09,63.619999,64.000000,63.169998,63.990002,60.897537,10700
2013-09-10,64.000000,64.239998,63.750000,64.000000,60.907059,17000
2013-09-11,63.910000,64.050003,63.250000,63.799999,60.716721,7000
2013-09-12,63.869999,63.900002,63.189999,63.700001,60.621567,21800
2013-09-13,63.900002,63.900002,63.389999,63.700001,60.621567,3800
2013-09-16,64.000000,64.110001,63.500000,64.110001,61.011738,8700
2013-09-17,64.050003,64.300003,63.740002,64.000000,60.907059,12400
2013-09-18,63.869999,64.220001,63.540001,64.089996,60.992695,16000
2013-09-19,63.849998,63.990002,63.509998,63.980000,60.888020,12100
2013-09-20,63.939999,64.099998,63.599998,63.860001,60.773823,17000
2013-09-23,64.000000,64.000000,63.580002,63.790001,60.707207,11000
2013-09-24,63.500000,64.000000,63.500000,63.700001,60.621567,9600
2013-09-25,63.750000,63.779999,63.209999,63.209999,60.155228,13800
2013-09-26,63.400002,63.869999,63.150002,63.740002,60.659630,10900
2013-09-27,63.500000,63.820000,63.189999,63.360001,60.297989,5300
2013-09-30,63.130001,63.200001,62.509998,62.560001,59.536652,34500
2013-10-01,62.759998,62.990002,62.020000,62.220001,59.213089,13200
2013-10-02,62.009998,62.369999,62.009998,62.090000,59.089363,10000
2013-10-03,62.029999,62.279999,61.110001,61.119999,58.166241,29000
2013-10-04,61.099998,61.790001,60.610001,60.980000,58.032997,17600
2013-10-07,60.840000,60.990002,60.029999,60.060001,57.157471,19600
2013-10-08,60.279999,60.459999,59.060001,59.220001,56.358055,39200
2013-10-09,59.549999,60.529999,59.450001,60.220001,57.309731,19000
2013-10-10,60.900002,61.990002,60.529999,61.990002,58.994190,19900
2013-10-11,62.099998,62.610001,60.750000,61.980000,58.984680,39700
2013-10-14,61.529999,62.820000,60.270000,61.900002,58.908539,37800
2013-10-15,62.099998,62.490002,61.500000,61.980000,58.984680,21000
2013-10-16,62.180000,62.790001,61.500000,62.619999,59.593746,33300
2013-10-17,62.759998,63.500000,62.310001,63.459999,60.393162,23800
2013-10-18,63.560001,63.840000,62.930000,63.619999,60.545422,17100
2013-10-21,63.380001,63.759998,63.029999,63.599998,60.526390,17100
2013-10-22,63.630001,63.980000,63.139999,63.560001,60.488312,12200
2013-10-23,63.130001,63.529999,62.759998,63.259998,60.202820,9900
2013-10-24,63.639999,63.939999,63.360001,63.889999,60.802383,13000
2013-10-25,63.900002,63.900002,63.599998,63.639999,60.564457,9600
2013-10-28,63.730000,63.970001,63.500000,63.970001,60.878510,10000
2013-10-29,63.480000,63.930000,63.110001,63.900002,60.811901,20400
2013-10-30,63.950001,64.330002,62.970001,64.029999,61.174950,19000
2013-10-31,64.279999,64.279999,63.230000,63.320000,60.496609,16900
2013-11-01,63.189999,63.750000,62.980000,63.549999,60.716347,25200
2013-11-04,63.709999,63.970001,63.279999,63.560001,60.725906,12000
2013-11-05,63.669998,63.980000,63.500000,63.709999,60.869217,7000
2013-11-06,63.619999,64.269997,63.240002,63.240002,60.420174,16500
2013-11-07,63.500000,63.970001,62.830002,63.060001,60.248199,17000
2013-11-08,63.389999,64.330002,63.090000,64.320000,61.452011,28800
2013-11-11,64.059998,64.870003,64.059998,64.720001,61.834194,16300
2013-11-12,64.680000,65.059998,64.220001,65.059998,62.159016,12700
2013-11-13,65.050003,65.070000,64.589996,65.010002,62.111252,20100
2013-11-14,65.070000,65.070000,64.779999,65.070000,62.168568,6400
2013-11-15,64.959999,65.070000,64.709999,64.980003,62.082577,8600
2013-11-18,65.070000,65.070000,64.669998,64.919998,62.025261,16600
2013-11-19,64.949997,65.129997,64.800003,65.059998,62.159016,10900
2013-11-20,65.230003,66.000000,65.080002,65.900002,62.961563,14300
2013-11-21,65.980003,66.010002,65.500000,66.000000,63.057117,9900
2013-11-22,65.650002,66.419998,65.650002,66.349998,63.391487,7700
2013-11-25,66.449997,66.550003,66.029999,66.550003,63.582584,25200
2013-11-26,66.540001,68.000000,66.150002,67.940002,64.910591,21200
2013-11-27,67.949997,68.900002,67.269997,68.690002,65.627167,11900
2013-11-29,68.500000,68.970001,67.900002,67.900002,64.872398,7400
2013-12-02,68.309998,68.550003,67.239998,67.550003,64.537994,16200
2013-12-03,67.430000,68.989998,66.519997,68.760002,65.694054,15100
2013-12-04,68.519997,69.129997,68.309998,68.830002,65.760902,6300
2013-12-05,69.000000,69.709999,68.849998,69.099998,66.018867,9000
2013-12-06,69.529999,70.230003,68.910004,69.349998,66.257729,12800
2013-12-09,69.610001,70.430000,69.449997,70.379997,67.241783,15600
2013-12-10,70.589996,70.589996,69.699997,70.080002,66.955177,15300
2013-12-11,69.980003,70.489998,68.440002,69.059998,65.980659,12300
2013-12-12,69.059998,69.529999,68.660004,69.070000,65.990219,13600
2013-12-13,69.040001,70.180000,68.209999,69.660004,66.553917,12100
2013-12-16,69.750000,71.820000,69.750000,71.559998,68.369186,42600
2013-12-17,71.230003,71.230003,69.070000,69.430000,66.334167,33100
2013-12-18,69.790001,71.370003,69.010002,71.169998,67.996559,10000
2013-12-19,71.000000,71.000000,69.949997,70.949997,67.786377,16000
2013-12-20,70.669998,72.239998,70.669998,72.239998,69.018883,49100
2013-12-23,72.029999,72.919998,72.029999,72.620003,69.381927,16700
2013-12-24,72.800003,72.800003,72.000000,72.180000,68.961540,11600
2013-12-26,72.430000,72.989998,72.010002,72.160004,68.942451,12600
2013-12-27,72.449997,73.000000,72.169998,72.980003,69.725845,12600
2013-12-30,73.000000,73.970001,72.650002,73.500000,70.222702,22700
2013-12-31,73.610001,73.989998,73.190002,73.190002,69.926506,11300
2014-01-02,72.910004,72.949997,70.169998,71.239998,68.063431,20300
2014-01-03,71.389999,72.680000,71.389999,72.260002,69.037971,14500
2014-01-06,72.720001,72.720001,71.019997,71.669998,68.474289,19100
2014-01-07,71.650002,74.000000,71.650002,73.599998,70.318214,25200
2014-01-08,73.459999,73.900002,71.790001,72.720001,69.477455,26300
2014-01-09,73.000000,73.540001,71.750000,72.910004,69.659012,12200
2014-01-10,73.099998,73.489998,72.070000,72.470001,69.238602,41400
2014-01-13,72.410004,72.860001,71.040001,71.680000,68.483849,34300
2014-01-14,71.980003,72.180000,71.169998,71.639999,68.445610,20500
2014-01-15,71.589996,73.000000,71.129997,72.980003,69.725845,27100
2014-01-16,72.629997,73.000000,72.019997,72.849998,69.601677,30500
2014-01-17,73.309998,73.309998,72.099998,72.300003,69.076218,13900
2014-01-21,72.940002,73.489998,72.000000,72.099998,68.885094,24300
2014-01-22,72.120003,72.169998,71.669998,72.129997,68.913765,27300
2014-01-23,72.070000,72.550003,71.500000,71.900002,68.694023,10500
2014-01-24,71.500000,71.680000,70.120003,70.309998,67.174927,24500
